,BOX_OFFICE,BOX_OFFICE(prob),DATE,HOST_LAMIGO桃猿,HOST_中信兄弟,HOST_富邦悍將,HOST_統一7-ELEVEn獅,CLIENT_LAMIGO桃猿,CLIENT_中信兄弟,CLIENT_富邦悍將,CLIENT_統一7-ELEVEn獅,Fri,Sat,Sun,Thu,Tue,Wed,client_wins,host_wins,Previous_相對溼度(%),Previous_降水量(mm),Previous_CLIENT_HR,Previous_CLIENT_ERR,Previous_HOST_HR,Previous_HOST_ERR,Previous_CLIENT_SCORE,Previous_HOST_PA,Previous_HOST_3B,Previous_HOST_TB,Previous_HOST_SAC,Previous_HOST_DP,Previous_HOST_PB,Previous_CLIENT_PA,Previous_CLIENT_3B,Stadium
397,3186,0.1593,2018-08-09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5330854128105472,0.4177215189873418,65.79,0.0,0,1,0,2,5,34,0,12,1,0,0,38,0,洲際
398,4293,0.21465,2018-08-10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5949367088607594,0.4125,74.21,0.0,1,2,1,1,16,49,0,24,0,0,0,46,0,洲際
399,5692,0.468477366255144,2018-08-10,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.5324768518924468,0.4375,72.08,0.0,1,1,1,1,14,44,0,15,0,0,0,47,0,新莊
400,11156,0.9181893004115226,2018-08-11,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5344458912437912,0.4320987654320987,75.33,0.04,0,0,1,0,3,36,0,13,0,0,0,31,0,新莊
401,8831,0.44155,2018-08-11,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6,0.4074074074074074,66.83,0.0,2,3,1,0,10,36,0,15,0,0,0,44,0,洲際
402,5074,0.2537,2018-08-12,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6049382716049383,0.4024390243902439,77.38,0.62,1,1,0,1,13,43,0,20,1,0,1,42,1,洲際
403,5139,0.422962962962963,2018-08-12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.5338515891882717,0.4268292682926829,71.12,0.0,4,0,1,1,14,32,0,16,0,0,0,46,0,新莊
404,4748,0.2374,2018-08-15,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5332983676996187,0.5975609756097561,75.54,0.0,1,1,0,0,3,36,1,12,0,0,0,33,0,桃園
405,3898,0.3208230452674897,2018-08-16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.4096385542168675,0.4216867469879518,80.67,0.0,1,1,1,4,11,41,0,16,0,0,0,40,0,新莊
406,4019,0.20095,2018-08-16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5352233187746919,0.5903614457831325,68.46,0.0,1,1,2,2,6,33,0,10,0,0,0,46,0,桃園
407,14134,0.7067,2018-08-18,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4166666666666667,0.5952380952380952,80.46,0.15,0,2,0,2,5,35,0,8,0,0,0,39,0,桃園
408,6059,0.6059,2018-08-18,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.4166666666666667,0.534920706903191,79.54,0.19,0,2,2,3,6,37,0,24,0,0,0,39,0,天母
409,3112,0.3112,2018-08-19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.4117647058823529,0.5367013398784938,83.21,0.0,2,0,1,0,6,33,0,15,0,0,0,35,0,天母
410,3065,0.2522633744855967,2018-08-22,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.5364439185635824,0.4235294117647059,79.46,0.48,0,0,1,1,5,31,0,8,0,0,0,32,0,新莊
411,2931,0.24123456790123457,2018-08-23,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.5382011193657196,0.4302325581395349,68.17,0.0,0,0,0,0,3,48,2,27,2,0,0,33,0,新莊
412,4508,0.37102880658436216,2018-08-24,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5882352941176471,0.4367816091954023,71.25,0.0,1,2,0,1,3,29,1,13,0,0,0,34,0,新莊
413,6076,0.500082304526749,2018-08-25,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.5930232558139535,0.4318181818181818,88.67,2.62,1,1,0,0,5,33,1,8,0,0,0,34,0,新莊
414,2991,0.14955,2018-08-25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5378762814708294,0.4186046511627907,80.92,0.04,1,0,0,1,8,36,0,13,1,0,0,35,0,澄清湖
415,5387,0.26935,2018-08-25,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5364783630100509,0.4252873563218391,88.67,2.62,0,1,0,1,0,36,0,14,1,0,0,29,0,澄清湖
416,3547,0.2919341563786008,2018-08-26,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.5862068965517241,0.4382022471910113,88.25,1.02,1,3,0,3,5,39,1,15,1,0,0,35,0,新莊
417,4339,0.21695,2018-08-26,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.5351735769660239,0.4204545454545455,77.79,0.62,1,1,1,1,7,30,0,10,0,0,0,37,0,澄清湖
418,2973,0.14865,2018-08-29,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4444444444444444,0.4269662921348314,78.58,0.08,0,1,3,0,1,40,0,26,0,0,0,29,0,洲際
419,2903,0.14515,2018-08-30,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.4505494505494506,0.4222222222222222,90.38,0.15,1,1,0,1,9,31,0,4,0,0,1,44,1,洲際
420,7134,0.3567,2018-08-31,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4285714285714285,0.5795454545454546,76.88,0.0,1,0,0,1,6,39,0,12,0,0,0,38,0,桃園
421,3028,0.1514,2018-08-31,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.4456521739130435,0.534944040013493,80.21,0.0,0,0,0,1,0,33,0,7,0,0,0,35,0,澄清湖
422,15103,0.75515,2018-09-01,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4239130434782609,0.5842696629213483,74.96,0.0,1,1,1,1,4,31,0,12,1,0,0,40,0,桃園
423,4087,0.20435,2018-09-01,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.4516129032258064,0.5337438689468985,80.5,0.0,0,0,1,0,1,31,0,13,0,0,0,35,0,澄清湖
424,10295,0.51475,2018-09-02,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4193548387096774,0.5888888888888889,76.71,0.0,2,0,0,1,11,31,0,10,0,0,0,37,0,桃園
425,3528,0.1764,2018-09-02,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.4468085106382979,0.5334824721008474,80.62,0.0,1,1,0,0,1,38,1,22,0,0,0,32,0,澄清湖
426,3019,0.2515833333333333,2018-09-04,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4148936170212766,0.5322811771600251,80.21,0.0,0,5,0,2,5,44,0,19,1,0,0,36,0,台南
427,3143,0.15715,2018-09-05,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4526315789473684,0.5934065934065934,77.5,0.25,1,3,0,1,6,38,0,7,0,0,0,36,1,桃園
428,3076,0.1538,2018-09-06,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.4479166666666667,0.5978260869565217,79.33,0.35,0,2,1,0,0,37,0,21,2,0,0,30,0,桃園
429,3029,0.2524166666666667,2018-09-06,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.4210526315789473,0.5318362242230585,82.71,0.0,0,1,1,0,1,30,0,12,0,0,0,33,0,台南
430,4718,0.2359,2018-09-07,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5306365413318461,0.5913978494623656,79.0,0.15,0,0,1,0,6,37,1,14,1,0,0,41,0,桃園
431,6531,0.5375308641975308,2018-09-07,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.4166666666666667,0.4536082474226804,83.25,0.0,0,0,1,0,5,31,0,9,0,0,0,40,0,新莊
432,8550,0.7037037037037037,2018-09-09,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.422680412371134,0.4489795918367347,84.71,0.0,2,4,0,0,14,47,0,17,0,0,0,58,0,新莊
433,2871,0.2362962962962963,2018-09-11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5851063829787234,0.4444444444444444,86.79,0.75,0,0,0,0,1,27,0,5,0,0,0,34,0,新莊
434,2917,0.14585,2018-09-12,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.5302127297127273,0.4285714285714285,67.0,0.0,1,0,0,0,7,29,0,9,0,0,0,36,0,洲際
435,3066,0.1533,2018-09-13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5291087054159019,0.4343434343434344,84.38,0.0,0,3,0,1,5,39,0,13,1,0,0,40,0,洲際
436,3033,0.24962962962962962,2018-09-13,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5894736842105263,0.44,80.33,0.0,0,3,0,0,0,37,0,16,1,0,0,28,0,新莊
437,3069,0.15345,2018-09-14,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5833333333333334,0.5287042701215766,69.92,0.0,1,1,0,1,5,32,0,5,1,0,0,34,0,澄清湖
438,3851,0.3851,2018-09-14,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.4455445544554456,0.44,63.08,0.0,3,1,0,0,4,28,1,9,0,0,0,37,0,天母
439,3122,0.1561,2018-09-15,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5876288659793815,0.5275990456021791,72.79,0.27,1,2,0,4,16,35,0,8,0,0,0,51,0,澄清湖
440,8294,0.8294,2018-09-15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4509803921568628,0.4356435643564356,73.46,0.0,3,0,1,4,11,40,0,17,0,0,0,44,0,天母
441,3366,0.1683,2018-09-16,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.5918367346938775,0.5272397240686666,68.12,0.08,1,0,0,2,8,37,0,12,0,0,0,36,1,澄清湖
442,5866,0.5866,2018-09-16,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.4563106796116505,0.4313725490196079,82.29,0.08,0,0,0,0,1,29,0,4,0,0,0,27,0,天母
443,3128,0.26066666666666666,2018-09-18,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.4615384615384616,0.526878236085476,70.12,0.02,0,1,0,1,11,36,0,8,0,0,0,46,1,台南
444,3878,0.1939,2018-09-19,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4271844660194175,0.5959595959595959,75.62,0.0,2,3,2,2,7,39,0,23,0,0,0,40,0,桃園
445,3055,0.25458333333333333,2018-09-20,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.4571428571428571,0.5258738204285628,74.92,0.0,1,0,2,1,1,34,0,21,0,0,0,35,0,台南
446,3835,0.19175,2018-09-20,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4230769230769231,0.6,66.75,0.0,0,1,0,4,6,38,0,11,0,0,0,40,0,桃園
447,5166,0.2583,2018-09-21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4528301886792453,0.6039603960396039,83.75,0.0,0,0,0,1,0,33,1,12,0,0,0,33,1,桃園
448,3669,0.30575,2018-09-21,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.4190476190476191,0.525524518529894,83.5,0.0,1,1,0,0,4,36,1,12,0,0,0,36,0,台南
449,10113,0.50565,2018-09-22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4485981308411215,0.6078431372549019,65.75,0.0,1,1,1,0,4,30,0,11,0,0,0,39,0,桃園
450,7156,0.5963333333333334,2018-09-22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.4245283018867925,0.5268120401221263,65.54,0.0,1,1,1,0,5,37,0,12,0,0,0,41,1,台南
451,7834,0.3917,2018-09-23,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4444444444444444,0.6116504854368932,71.71,0.1,0,0,1,3,2,40,0,24,1,0,0,31,0,桃園
452,4681,0.39008333333333334,2018-09-23,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.4205607476635514,0.5264798075201282,79.88,0.0,0,2,2,1,3,33,0,19,1,0,0,39,0,台南
453,3689,0.18445,2018-09-25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.5277623963672232,0.6153846153846154,81.46,0.0,1,3,0,1,2,30,0,10,0,0,0,34,0,桃園
454,3042,0.25037037037037035,2018-09-26,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.4166666666666667,0.4403669724770642,77.08,0.08,0,0,1,4,3,31,0,11,0,0,0,35,0,新莊
455,4088,0.2044,2018-09-27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5275865587140505,0.6190476190476191,82.96,0.31,1,4,1,0,4,32,0,9,1,0,0,39,0,桃園
456,2921,0.24041152263374485,2018-09-27,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.4128440366972477,0.4454545454545454,78.08,0.1,0,0,2,1,1,35,0,15,0,0,0,28,0,新莊
457,3339,0.16695,2018-09-28,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.6226415094339622,0.4181818181818182,81.0,0.6,1,0,0,2,7,35,0,14,1,0,0,44,1,洲際
458,4791,0.394320987654321,2018-09-29,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.5288625230071937,0.4414414414414414,57.12,0.0,1,1,0,1,4,37,0,9,0,0,0,33,0,新莊
459,8820,0.441,2018-09-29,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.616822429906542,0.4234234234234234,76.67,0.0,0,2,0,0,0,36,0,8,1,0,0,24,0,洲際
460,5005,0.4119341563786008,2018-09-30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.5299876009318585,0.4513274336283186,62.88,0.0,0,2,0,0,1,36,0,12,2,0,0,29,0,新莊
461,5079,0.25395,2018-09-30,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6203703703703703,0.4196428571428572,70.88,0.15,0,3,0,0,3,33,1,14,1,0,0,26,0,洲際
462,4613,0.37967078189300413,2018-09-30,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.5301416384106856,0.4464285714285715,53.38,0.0,0,6,0,1,6,43,1,20,1,0,0,31,0,新莊
463,3002,0.25016666666666665,2018-10-02,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4247787610619469,0.5311822929186122,62.88,0.0,1,1,0,2,5,35,0,11,2,0,0,40,0,台南
464,4433,0.22165,2018-10-02,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4473684210526316,0.6146788990825688,65.62,0.0,1,1,2,1,1,39,0,18,2,0,0,33,0,桃園
465,2980,0.149,2018-10-03,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.6181818181818182,0.530982632712741,63.46,0.0,0,1,0,3,4,28,0,8,0,0,0,40,0,澄清湖
466,3618,0.29777777777777775,2018-10-04,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.4210526315789473,0.4434782608695652,66.83,0.0,1,2,1,0,4,38,0,16,1,0,0,36,0,新莊
467,4025,0.20125,2018-10-04,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.6216216216216216,0.5302235257981068,65.17,0.0,1,0,0,2,7,28,0,6,0,0,0,37,0,澄清湖
468,10204,0.5102,2018-10-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4482758620689655,0.6160714285714286,77.25,0.27,0,2,2,0,2,30,0,13,1,0,0,35,0,桃園
469,4810,0.3958847736625514,2018-10-06,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.6194690265486725,0.4444444444444444,71.75,0.04,2,3,2,0,5,36,0,20,0,0,0,34,0,新莊
470,4766,0.2383,2018-10-06,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.5299978734370233,0.4173913043478261,64.54,0.08,1,1,0,3,5,37,0,15,0,0,0,39,0,洲際
471,7235,0.36175,2018-10-07,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4491525423728814,0.6140350877192983,71.83,0.0,0,0,1,0,0,28,0,9,2,0,0,27,0,桃園
472,6126,0.5105,2018-10-07,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.4137931034482759,0.5311023715808392,66.62,0.0,1,1,1,1,10,43,0,20,1,0,0,38,1,台南
473,3606,0.1803,2018-10-09,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.6173913043478261,0.4102564102564102,77.33,0.0,1,1,0,3,5,33,0,8,0,0,0,33,0,洲際
474,3028,0.1514,2018-10-11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.6120689655172413,0.4152542372881356,76.38,0.0,0,1,2,1,4,34,0,15,0,0,0,39,0,洲際
475,2996,0.1498,2018-10-12,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.6068376068376068,0.5303295134143508,75.25,0.0,0,0,0,0,1,39,2,16,0,0,0,36,0,澄清湖
476,9137,0.45685,2018-10-13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5314370340561998,0.6101694915254238,72.96,0.0,1,1,0,1,16,38,3,21,0,0,0,50,3,桃園
477,6310,0.5193415637860083,2018-10-13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.4201680672268908,0.4453781512605042,81.62,0.0,0,2,1,0,1,41,1,29,0,0,0,31,0,新莊
478,8511,0.42555,2018-10-14,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5306432336852734,0.6134453781512605,83.42,0.0,0,0,1,4,5,31,0,16,0,0,0,39,0,桃園
479,13591,0.67955,2019-03-23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,82.25,0.0,0,0,1,0,6,40,0,18,2,0,0,35,0,桃園
480,8141,0.40705,2019-03-24,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,1.0,84.0,0.0,0,1,0,1,2,38,0,13,0,0,0,35,1,桃園
481,5128,0.42733333333333334,2019-03-24,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5,0.5,88.88,0.0,1,1,0,0,6,34,0,6,0,0,0,37,0,台南
482,7689,0.38445,2019-03-26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.5,1.0,86.12,0.02,0,0,0,1,0,27,0,6,0,0,0,33,0,洲際
483,3252,0.1626,2019-03-27,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.5,82.38,0.0,1,0,1,1,4,49,1,14,0,0,0,52,0,洲際
484,3008,0.25066666666666665,2019-03-28,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.5,78.67,0.0,2,1,1,0,6,40,0,18,0,0,0,43,1,台南
485,3189,0.26575,2019-03-29,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5,0.6666666666666666,85.25,0.15,2,1,0,1,5,35,0,9,0,0,0,33,0,台南
486,4088,0.2044,2019-03-29,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.6666666666666666,76.21,0.0,0,4,2,2,2,31,0,13,0,0,0,28,0,洲際
487,4279,0.3565833333333333,2019-03-30,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.4,0.5,81.67,0.04,0,0,3,0,7,32,0,13,0,0,0,36,0,台南
488,8036,0.4018,2019-03-30,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.75,76.62,0.0,0,0,3,3,4,31,0,13,0,0,0,35,0,洲際
489,3679,0.3065833333333333,2019-03-31,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.4,76.75,0.0,0,2,0,0,6,38,0,11,0,0,0,33,0,台南
490,6023,0.30115,2019-03-31,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.25,0.6,73.54,0.0,3,0,1,3,6,39,0,22,0,0,0,38,0,洲際
491,3869,0.19345,2019-04-02,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4,0.4285714285714285,70.04,0.0,1,0,1,1,8,30,0,11,0,0,0,42,0,桃園
492,6543,0.32715,2019-04-03,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4166666666666667,0.5,79.17,0.0,1,1,2,1,9,37,0,19,0,0,0,37,0,澄清湖
493,8582,0.4291,2019-04-04,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4047619047619048,0.5714285714285714,85.47,0.0,1,1,1,1,2,37,0,18,0,0,0,32,0,澄清湖
494,8689,0.43445,2019-04-04,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.375,68.33,0.0,1,1,2,0,3,44,0,24,1,0,0,34,0,桃園
495,10453,0.52265,2019-04-05,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.625,0.4444444444444444,70.96,0.0,0,1,1,2,0,32,0,8,0,0,0,34,0,桃園
496,8036,0.6613991769547325,2019-04-05,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.3958333333333334,0.4285714285714285,86.625,0.0,0,0,0,0,3,35,0,9,1,0,0,39,0,新莊
497,6513,0.5360493827160494,2019-04-06,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3796296296296297,0.5,86.625,0.0,1,0,0,1,6,31,0,12,0,0,0,40,0,新莊
498,10859,0.54295,2019-04-06,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6666666666666666,0.4,83.92,0.0,1,3,2,1,3,36,0,21,0,0,0,33,0,桃園
499,6671,0.5490534979423868,2019-04-07,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.3666666666666667,0.4444444444444444,86.625,0.0,1,1,1,0,2,39,0,13,2,0,0,34,0,新莊
500,8357,0.41785,2019-04-07,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.7,0.3636363636363636,73.67,0.0,2,3,0,0,10,31,1,7,0,0,0,40,0,桃園
501,3455,0.17275,2019-04-09,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3696969696969697,0.3333333333333333,77.88,0.0,2,0,1,1,5,35,0,13,1,0,0,34,0,桃園
502,3378,0.1689,2019-04-10,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3666666666666667,0.3846153846153846,79.21,0.0,0,1,0,2,4,36,0,4,2,0,0,45,0,桃園
503,4182,0.3441975308641975,2019-04-10,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.7272727272727273,0.4,86.09,0.0,2,0,2,2,7,42,0,19,1,0,0,36,0,新莊
504,3328,0.2739094650205761,2019-04-12,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.4285714285714285,0.3636363636363636,73.17,0.0,2,2,1,1,11,39,0,13,0,0,0,42,0,新莊
505,3689,0.30741666666666667,2019-04-12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.75,0.3692307692307693,84.83,0.0,3,3,0,1,4,54,0,30,1,0,0,34,1,台南
506,7155,0.59625,2019-04-13,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.7692307692307693,0.3938775510204082,76.92,0.04,2,1,0,0,3,28,0,3,1,0,0,39,0,台南
507,4538,0.37349794238683126,2019-04-13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.3333333333333333,72.83,0.0,2,2,2,1,6,34,1,22,0,0,0,40,2,新莊
508,4266,0.3511111111111111,2019-04-14,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.5,0.3076923076923077,75.38,0.0,0,0,1,3,3,33,0,15,0,0,0,38,0,新莊
509,5137,0.4280833333333333,2019-04-14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.7142857142857143,0.3898412698412699,84.96,0.06,0,0,0,0,4,31,0,5,0,0,1,36,1,台南
510,4220,0.211,2019-04-17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.3571428571428572,0.6666666666666666,86.0,0.17,0,1,1,0,4,34,1,16,1,0,0,38,0,洲際
511,3012,0.251,2019-04-17,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.4705882352941176,0.4123511904761905,81.38,0.0,1,0,1,3,14,31,0,6,0,0,0,51,2,台南
512,3006,0.2505,2019-04-18,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.4444444444444444,0.4133053221288516,77.46,0.0,3,1,2,2,6,35,0,12,1,0,0,41,1,台南
513,4699,0.4699,2019-04-20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.433316127941222,0.7058823529411765,83.33,0.67,2,1,0,1,3,21,0,5,1,0,0,25,0,天母
514,10197,0.50985,2019-04-20,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4,0.4736842105263158,68.58,0.0,3,0,1,1,9,40,1,19,0,0,0,45,1,桃園
515,10000,1.0,2019-04-20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4335537918871253,0.625,89.5,0.75,0,2,0,1,5,38,0,14,0,0,0,24,0,天母
516,10000,1.0,2019-04-21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.4466503215441609,0.7222222222222222,83.33,0.67,1,2,4,0,8,38,1,26,0,0,0,35,0,天母
517,2099,0.17275720164609054,2019-04-23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4456084036680882,0.375,82.96,1.65,0,1,1,0,0,43,0,13,1,0,1,43,0,新莊
518,2883,0.23728395061728394,2019-04-24,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.4542790960633404,0.3529411764705883,76.58,0.0,1,0,0,3,2,29,0,4,0,0,1,36,0,新莊
519,4682,0.2341,2019-04-25,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.7368421052631579,0.5,78.79,0.0,1,0,3,0,1,30,0,11,0,0,0,33,0,桃園
520,5573,0.45868312757201646,2019-04-26,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.7,0.3888888888888889,79.48,0.0,0,1,0,0,0,40,0,18,0,0,0,32,0,新莊
521,4304,0.2152,2019-04-26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.45312328000318,0.5238095238095238,75.5,0.0,1,0,1,1,2,26,1,13,0,0,0,35,0,桃園
522,8138,0.6697942386831276,2019-04-27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.6666666666666666,0.4210526315789473,83.17,0.0,1,3,0,2,3,40,1,18,0,0,0,37,0,新莊
523,9107,0.45535,2019-04-27,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4620209211141586,0.5454545454545454,83.25,0.0,0,0,1,0,2,36,1,25,1,0,0,33,0,桃園
524,6785,0.5584362139917696,2019-04-28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6363636363636364,0.45,89.21,0.0,1,1,1,0,3,44,0,27,1,0,0,29,0,新莊
525,5022,0.2511,2019-04-28,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4612185157292719,0.5652173913043478,83.92,0.0,0,0,2,0,3,46,0,17,1,0,0,44,0,桃園
526,3885,0.3197530864197531,2019-04-30,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5833333333333334,0.4285714285714285,83.17,0.0,6,0,1,1,14,28,0,8,0,0,0,51,0,新莊
527,3199,0.15995,2019-05-01,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.6521739130434783,0.4605131941977951,75.92,0.0,1,2,0,0,4,28,0,9,0,0,0,37,0,澄清湖
528,2988,0.1494,2019-05-02,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6666666666666666,0.4602386868533984,86.67,3.6,0,0,0,1,6,25,1,6,0,0,0,39,0,澄清湖
529,3845,0.19225,2019-05-03,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.56,0.68,80.25,0.08,2,0,1,1,7,34,0,10,0,0,1,42,1,洲際
530,2990,0.1495,2019-05-03,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.4545454545454545,0.4520433491361067,83.21,0.1,2,0,1,1,9,42,1,19,1,0,0,45,0,澄清湖
531,8947,0.44735,2019-05-04,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5384615384615384,0.6923076923076923,78.58,0.0,0,1,0,0,0,21,0,1,0,0,0,22,0,洲際
