,BOX_OFFICE,GAME_NO,DATE,STADIUM,HOST_LAMIGOÊ°ÉÁåø,HOST_‰∏≠‰ø°?ÑÂ?,HOST_ÂØåÈÇ¶?çÂ?,HOST_Áµ±‰?7-ELEVEn??CLIENT_LAMIGOÊ°ÉÁåø,CLIENT_‰∏≠‰ø°?ÑÂ?,CLIENT_ÂØåÈÇ¶?çÂ?,CLIENT_Áµ±‰?7-ELEVEn???∞Â?,?âÁæ©Â∏?Â§©Ê?,?óÂÖ≠,?∞Ë?,Ê°ÉÂ?,Ê¥≤È?,ÊæÑÊ?Êπ??±ËìÆ,Fri,Sat,Sun,Thu,Tue,Wed,Ê∞?∫´(??,?∏Â?Ê∫ºÂ∫¶(%),?çÊ∞¥??mm),CLIENT_HR,CLIENT_ERR,HOST_HR,HOST_ERR,CLIENT_SCORE,HOST_SCORE,TIME,HOST_PA,HOST_AB,HOST_H,HOST_2B,HOST_3B,HOST_TB,HOST_SO,HOST_SB,HOST_CS_1,HOST_SAC,HOST_SF,HOST_BB,HOST_IBB,HOST_HBP,HOST_GIDP,HOST_LOB,HOST_PO,HOST_A,HOST_DP,HOST_TP.1,HOST_E,HOST_CS_2,HOST_PB,CLIENT_PA,CLIENT_AB,CLIENT_H,CLIENT_2B,CLIENT_3B,CLIENT_TB,CLIENT_SO,CLIENT_SB,CLIENT_CS_1,CLIENT_SAC,CLIENT_SF,CLIENT_BB,CLIENT_IBB,CLIENT_HBP,CLIENT_GIDP,CLIENT_LOB,CLIENT_PO,CLIENT_A,CLIENT_DP,CLIENT_TP.1,CLIENT_E,CLIENT_CS_2,CLIENT_PB,HOST_BF,HOST_NP_1,HOST_ER,HOST_AO,HOST_GO,HOST_NBB,HOST_BS,HOST_S,HOST_WP,HOST_BK,HOST_PO.1,HOST_A.1,HOST_DP.1,HOST_TP,HOST_E.1,HOST_PK,CLIENT_BF,CLIENT_NP_1,CLIENT_ER,CLIENT_AO,CLIENT_GO,CLIENT_NBB,CLIENT_BS,CLIENT_S,CLIENT_WP,CLIENT_BK,CLIENT_PO.1,CLIENT_A.1,CLIENT_DP.1,CLIENT_TP,CLIENT_E.1,CLIENT_PK
38,14112,39,2017/4/22,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,16.68,87.92,0.4,1,1,1,1,4,6,187,28,25,8,1,0,12,5,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,37,31,7,2,0,12,5,0,0,2,0,3,0,1,2,6,0,0,0,0,0,0,0,37,132,4,7,14,0,0,78,0,0,0,0,0,0,0,0,37,142,6,5,11,0,0,91,1,0,0,0
39,7155,37,2017/4/23,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.38,62.79,0,0,1,0,1,5,4,186,30,29,6,2,0,8,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,42,37,11,2,0,13,9,1,0,1,0,4,0,0,1,10,0,0,0,0,0,0,0,42,148,4,11,7,0,2,95,2,0,0,1,0,0,0,0,35,116,4,4,16,0,0,82,0,0,0,0
40,9354,41,2017/4/23,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.38,62.79,0,1,3,1,0,9,8,234,32,23,6,2,0,11,4,0,0,0,0,7,1,1,2,6,0,0,0,0,0,0,0,40,38,13,1,0,17,8,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,40,142,9,6,11,0,2,83,0,0,0,0,0,0,0,0,42,157,7,5,13,0,0,89,1,0,0,0
41,3828,42,2017/4/23,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21.65,86.83,0.08,2,0,1,1,5,4,214,33,29,7,1,0,8,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,21,16,5,0,0,8,4,1,0,0,0,3,0,2,2,5,0,0,0,0,0,0,0,43,164,5,6,10,0,0,98,1,0,0,0,0,0,0,0,40,147,4,10,11,0,1,92,2,0,0,0,0
42,3943,43,2017/4/25,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,24.02,78.21,0,1,0,1,1,8,8,285,32,31,12,2,2,21,7,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,54,50,16,3,2,26,8,3,1,1,0,3,0,0,1,10,0,0,0,0,0,1,1,54,200,8,16,11,0,0,128,2,0,0,0,0,0,0,0,53,184,8,15,8,0,1,128,0,0,0,0
43,4748,44,2017/4/26,?≤Ê?,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,26.27,78.12,0,1,1,0,3,6,2,200,26,24,5,1,1,8,7,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,1,38,36,11,2,0,16,6,1,0,0,0,2,0,0,1,8,0,0,0,0,0,0,0,43,158,4,12,10,0,0,104,0,0,0,0,0,0,0,0,33,132,2,10,7,0,0,83,0,0,0,0
44,3056,46,2017/4/27,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22.24,79.04,0,0,0,0,2,4,1,214,23,21,6,0,0,6,7,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,34,28,9,1,0,10,3,0,0,0,1,4,0,1,1,10,0,0,0,0,0,0,0,41,167,2,9,12,0,0,103,1,0,0,0,0,0,0,0,34,132,1,7,10,0,0,90,0,0,0,0
45,4061,47,2017/4/28,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,19.73,51.62,0,1,0,0,3,10,0,164,22,22,3,0,0,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,35,12,4,0,19,6,0,0,0,0,4,0,1,1,7,0,0,0,0,0,0,0,45,157,6,12,9,0,0,101,1,0,0,0,0,0,0,0,31,113,0,2,13,1,0,79,0,0,0,0
46,5028,48,2017/4/28,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.49,61.67,0,0,0,2,3,7,4,219,30,29,7,0,0,10,8,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,45,35,10,1,0,11,4,2,1,2,0,7,0,1,2,11,0,0,0,0,0,1,0,45,181,6,9,14,0,2,103,0,0,0,0,0,0,0,0,35,146,4,7,9,0,0,90,0,0,0,0
47,6610,49,2017/4/29,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.6,47.29,0,0,2,1,1,0,4,189,26,23,8,2,0,13,2,0,0,0,0,3,0,0,2,8,0,0,0,0,0,0,0,28,28,6,1,0,7,10,0,2,0,0,0,0,0,1,4,0,0,0,0,0,2,0,32,117,0,4,8,0,0,84,0,0,0,0,0,0,0,0,38,142,4,4,14,0.2,3,86,0,0,0,0
48,7066,50,2017/4/29,Ê¥≤È?,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,22.16,58.04,0,1,1,0,0,9,2,208,31,28,10,2,0,12,3,0,0,0,0,2,0,1,2,8,0,0,0,0,0,0,1,48,41,15,2,2,24,6,3,0,0,1,5,0,1,2,12,0,0,0,0,0,0,0,48,183,8,11,10,0,0,110,1,0,0,0,0,0,0,0,37,135,1,8,12,0,0,81,0,0,0,0
49,6107,52,2017/4/30,Ê¥≤È?,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.25,58.54,0,6,1,0,1,15,3,196,37,35,13,0,1,15,4,0,0,0,0,2,0,0,1,12,0,0,0,0,0,0,0,47,45,21,5,0,44,4,1,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,47,157,14,13,7,0,0,100,0,0,0,0,0,0,0,0,43,151,3,6,14,0,0,93,0,0,0,0
50,6315,51,2017/4/30,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.67,56.08,0,2,1,0,1,2,3,242,31,25,5,0,1,7,6,1,0,1,0,4,1,0,0,7,0,0,0,0,0,0,0,38,34,5,0,0,11,8,0,0,0,0,2,1,1,1,7,0,0,0,0,0,0,0,43,180,2,9,14,0,1,115,1,0,0,0,0,0,0,0,45,181,2,7,13,0.2,4,100,2,1,0,0
51,2685,53,2017/5/2,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.77,68.25,0,2,0,0,1,10,1,197,25,23,8,1,0,9,3,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,39,30,12,1,0,19,5,3,1,1,1,6,0,1,1,7,0,0,0,0,0,1,0,44,171,8,8,8,0,0,100,1,0,0,0,0,0,0,0,37,130,1,7,10,0,0,92,1,0,0,0
52,3611,54,2017/5/3,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27,73.38,0,1,3,0,1,11,7,253,46,38,9,6,0,15,4,6,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,38,29,10,3,0,16,5,0,0,0,1,8,0,0,3,4,0,0,0,0,0,0,0,43,195,8,7,10,0,2,111,3,0,0,0,0,0,0,0,46,176,3,16,9,0,0,102,0,0,0,0
53,2836,55,2017/5/4,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27.19,73.04,0,0,2,0,0,6,0,191,20,18,4,0,0,4,3,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,39,34,13,4,1,19,10,1,0,0,0,4,0,1,0,10,0,0,0,0,0,0,0,45,169,6,9,5,0,0,95,2,0,0,0,0,0,0,0,31,113,0,9,13,0,0,77,0,0,0,0
54,3092,56,2017/5/4,?≤Ê?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,27.05,74.75,0,1,1,0,0,2,3,161,32,30,7,2,0,9,7,0,1,0,1,1,0,0,0,5,0,0,0,0,0,1,0,31,30,8,3,0,14,6,1,0,0,0,1,0,0,3,6,0,0,0,0,0,0,0,35,110,2,4,13,0,0,77,1,0,0,0,0,0,0,0,32,109,3,6,11,1,3,72,1,0,0,0
55,7116,57,2017/5/5,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25.62,84.42,0,0,1,1,1,4,13,218,37,32,13,7,0,23,4,0,0,0,0,5,0,0,2,6,0,0,0,0,0,0,0,36,31,5,2,0,7,19,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,40,173,3,3,4,0,0,108,1,0,0,0,0,0,0,0,43,161,12,6,11,0,0,96,0,0,0,0
56,6435,58,2017/5/5,ÊæÑÊ?Êπ?0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,28.91,70.58,0,0,0,4,0,0,6,147,35,33,11,2,0,25,6,1,1,0,0,2,0,0,1,5,0,0,0,0,0,1,0,21,17,3,0,0,3,4,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0,0,30,110,0,6,11,0,0,65,0,0,0,0,0,0,0,0,35,126,6,9,7,0,0,83,0,0,0,0,0
57,13097,59,2017/5/6,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23.6,86.04,0,0,1,2,1,3,8,198,32,28,10,2,0,18,8,2,0,0,1,1,0,2,2,7,0,0,0,0,0,0,0,30,28,5,0,0,5,5,2,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,38,145,3,8,11,0,0,89,0,0,0,0,0,0,0,0,41,142,8,6,8,0,0,91,2,0,0,0
58,11061,60,2017/5/6,ÊæÑÊ?Êπ?0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28.82,67.46,0,0,2,3,0,3,14,175,45,41,17,5,0,31,4,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,27,25,5,1,0,6,3,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,37,118,3,7,15,0,0,81,0,0,0,0,0,0,0,0,45,148,10,8,12,0,0,92,2,0,0,0,0
59,7881,61,2017/5/7,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,23.52,78.29,0,1,2,2,0,2,5,196,28,27,10,1,1,19,7,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,31,28,5,0,0,8,14,1,1,1,0,2,0,0,0,4,0,0,0,0,0,1,0,35,143,2,5,6,0,0,89,0,0,0,0,0,0,0,0,36,150,4,3,9,0,0,98,2,0,0,0
60,7707,62,2017/5/7,ÊæÑÊ?Êπ?0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28.37,69.92,0,0,0,3,1,0,8,162,38,35,13,4,0,26,5,2,1,0,0,3,0,0,0,6,0,0,0,0,0,1,0,27,24,2,0,0,2,3,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,32,128,0,9,13,0,0,84,0,0,0,0,0,0,0,0,38,129,8,8,9,0,0,86,0,0,0,0,0
61,2801,63,2017/5/9,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.93,79.04,0.02,0,3,1,1,3,4,169,23,22,6,1,0,10,3,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,30,26,6,2,0,8,8,1,0,0,0,4,0,0,1,6,0,0,0,0,0,0,0,36,134,3,10,6,0,0,85,0,0,0,0,0,0,0,0,33,112,3,7,11,0,0,75,0,0,0,0
62,5338,64,2017/5/10,?≤Ê?,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.2,75.12,0,2,1,0,0,5,4,198,32,30,8,1,0,9,3,0,1,0,0,2,0,0,1,6,0,0,0,0,0,1,0,40,36,10,2,0,18,4,0,0,0,0,3,0,1,1,8,0,0,0,0,0,0,0,40,142,5,10,12,0,0,91,2,0,0,0,0,0,0,0,37,141,2,12,10,0,0,90,0,0,0,0
63,4612,66,2017/5/11,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.26,69.83,0,2,2,2,0,6,7,294,42,35,8,1,0,12,13,0,0,0,2,4,0,1,0,8,0,0,0,0,0,0,0,53,47,13,3,0,22,6,2,0,0,1,4,0,1,1,11,0,0,0,0,0,0,0,53,206,6,19,10,0,0,134,0,0,0,0,0,0,0,0,51,223,6,6,13,0,1,135,0,0,0,0
64,3072,65,2017/5/11,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.68,69.21,0,1,1,0,0,6,1,198,25,23,4,0,0,4,7,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,38,33,12,6,0,21,10,0,1,0,0,4,0,1,1,9,0,0,0,0,0,1,0,43,152,6,7,7,0,0,99,0,0,0,0,0,0,0,0,33,152,0,6,9,0,0,95,1,0,0,0
65,5483,67,2017/5/12,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27.6,74.04,1.9,2,0,2,0,10,7,220,22,18,10,1,1,19,2,0,0,0,1,3,0,0,0,5,0,0,0,0,0,0,0,43,36,14,3,0,23,6,4,0,0,1,5,0,1,1,9,0,0,0,0,0,0,0,43,162,10,8,9,0,1,92,0,0,0,0,0,0,0,0,41,155,7,11,6,0,0,96,0,0,0,0
66,4026,68,2017/5/12,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.55,68.79,0,0,0,0,0,3,0,180,25,25,3,0,0,3,14,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,30,29,9,1,0,10,5,1,1,0,0,1,0,0,1,5,0,0,0,0,0,1,0,35,138,3,10,9,0,0,91,1,0,0,0,0,0,0,0,31,129,0,4,7,0,0,92,0,0,0,0
67,8856,69,2017/5/13,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25.68,84.62,0.4,1,1,0,1,4,1,168,26,26,5,0,0,5,6,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,37,29,5,0,0,8,7,0,1,0,0,8,0,0,3,6,0,0,0,0,0,1,0,37,139,4,5,12,0,0,74,1,0,0,0,0,0,0,0,34,124,0,6,14,0,0,83,0,0,0,0
68,5028,70,2017/5/13,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.05,72.54,0,1,0,2,0,7,3,196,28,25,7,0,1,15,7,2,1,0,0,3,0,0,1,4,0,0,0,0,0,1,0,35,33,12,4,0,19,3,1,0,0,0,1,0,1,2,6,0,0,0,0,0,0,0,40,162,7,9,11,0,0,107,0,0,0,0,0,0,0,0,36,133,3,5,9,2,7,72,2,0,0,1
69,6766,71,2017/5/14,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26.82,73.17,0,1,0,1,1,2,3,190,24,20,5,0,0,8,5,0,0,1,0,2,1,0,1,5,0,0,0,0,0,0,0,37,30,7,1,0,11,8,1,1,1,0,6,0,0,2,8,0,0,0,0,0,1,0,37,146,2,8,8,0,0,90,1,0,0,0,0,0,0,0,35,119,3,4,11,0,0,69,1,0,0,0
70,3609,72,2017/5/14,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.22,68.17,0,3,0,1,2,16,9,254,38,34,10,3,0,16,10,0,0,0,0,4,0,0,1,7,0,0,0,0,0,0,1,50,46,26,7,0,42,4,0,0,0,0,2,1,1,0,13,0,0,0,0,0,0,0,57,210,11,10,11,0,0,131,0,0,0,0,0,0,0,0,44,166,9,8,6,0.2,6,91,1,1,1,3
71,4768,74,2017/5/17,ÊæÑÊ?Êπ?0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,25.63,75.18,0.02,1,0,0,3,1,2,168,25,20,4,0,0,4,3,0,0,1,1,3,0,0,2,6,0,0,0,0,0,0,0,33,31,5,1,0,9,7,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,38,133,1,10,11,0,0,91,0,0,0,0,0,0,0,0,33,108,2,7,13,0,0,72,0,0,0,0,0
72,5671,75,2017/5/18,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.32,70.5,0,0,0,0,1,4,5,207,27,23,6,0,0,6,7,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,41,33,8,2,0,10,16,0,1,0,0,5,1,2,0,10,0,0,0,0,0,1,0,41,193,4,4,5,0,0,113,0,0,0,0,0,0,0,0,34,113,5,9,4,0,0,77,0,0,0,0
73,2976,76,2017/5/18,ÊæÑÊ?Êπ?0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26.48,76.32,0,0,2,0,0,3,1,209,26,23,4,0,0,4,6,0,1,0,0,2,0,1,0,6,0,0,0,0,0,1,0,35,29,7,0,0,7,7,1,1,0,0,6,0,0,1,7,0,0,0,0,0,1,0,39,160,3,8,9,0,0,98,0,0,0,0,0,0,0,0,37,152,0,9,10,0,0,96,1,0,0,0,0
74,4476,77,2017/5/19,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,24.47,78.38,0.04,2,0,1,0,3,4,196,37,33,10,3,0,16,5,2,0,0,1,2,0,1,0,8,0,0,0,0,0,0,0,27,24,6,1,0,10,6,1,2,0,0,3,0,0,0,7,0,0,0,0,0,2,0,41,133,3,8,10,0,1,83,0,0,0,0,0,0,0,0,40,165,4,14,7,0,0,100,1,0,0,0
75,9198,80,2017/5/20,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,23.98,89.25,0.67,0,2,0,2,10,12,234,45,39,17,1,0,18,11,6,1,0,1,4,0,1,1,9,0,0,0,0,0,1,0,43,37,15,2,1,19,8,0,0,0,1,4,0,1,1,10,0,0,0,0,0,0,0,49,175,10,6,9,0,0,110,0,0,0,0,0,0,0,0,45,160,10,7,5,0,0,95,1,0,0,0
76,12225,79,2017/5/20,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,24.17,82.33,0.08,1,0,1,1,3,5,215,38,35,12,2,0,17,5,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,27,24,6,1,0,10,8,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,37,162,3,9,6,0,0,107,0,0,0,0,0,0,0,0,38,153,5,10,8,0,0,92,0,0,0,0
77,3383,78,2017/5/21,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.95,77.71,0,1,2,1,0,3,3,181,38,32,7,2,0,12,8,0,1,0,0,6,0,0,2,8,0,0,0,0,0,1,0,31,26,5,2,0,10,3,0,0,0,0,4,0,1,2,6,0,0,0,0,0,0,0,36,118,3,8,13,0,1,77,0,0,0,0,0,0,0,0,38,181,2,7,10,0,0,108,0,0,0,0
78,8113,81,2017/5/21,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24.2,84.54,0,1,0,2,0,3,4,191,33,24,5,1,0,12,6,1,0,2,0,6,0,1,0,8,0,0,0,0,0,0,0,31,26,6,1,0,10,5,0,0,2,0,3,0,0,0,7,0,0,0,0,0,0,0,38,139,3,12,9,0,0,86,1,0,0,0,0,0,0,0,37,149,4,9,8,0,1,89,0,0,0,0
79,6021,82,2017/5/21,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.95,77.71,0,2,0,0,0,4,2,166,36,33,7,1,0,8,14,0,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,31,30,7,3,0,16,9,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,35,118,4,9,8,0,0,77,0,0,0,0,0,0,0,0,36,148,2,5,7,0,0,93,0,0,0,0
80,3287,83,2017/5/23,Ê¥≤È?,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28.81,71.5,0,1,2,2,0,2,3,158,33,31,6,2,0,14,12,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,30,26,5,1,0,9,5,0,0,0,0,4,0,0,1,5,0,0,0,0,0,0,0,34,123,2,8,11,0,0,81,0,0,0,0,0,0,0,0,33,123,2,8,6,0,0,78,2,0,0,0
81,3515,85,2017/5/25,Ê¥≤È?,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.23,81.45,0.1,0,0,2,3,7,6,244,51,45,15,3,0,24,6,0,2,0,0,4,1,1,0,12,0,0,0,0,0,2,0,36,34,9,3,0,12,9,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,51,182,3,12,10,0,0,114,2,0,0,0,0,0,0,0,51,186,6,11,13,0,1,104,0,1,0,0
82,3789,86,2017/5/25,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21.9,88.75,0.08,2,1,0,3,12,5,224,36,32,11,4,0,15,3,1,0,0,1,2,0,1,0,9,0,0,0,0,0,0,1,40,37,12,1,0,19,4,1,0,0,0,3,0,0,1,6,0,0,0,0,0,0,0,45,164,7,12,9,0,0,95,0,0,0,0,0,0,0,0,42,169,5,12,11,0,0,106,1,0,0,0
83,4018,87,2017/5/26,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.15,71.38,0,2,0,2,0,2,8,171,42,35,14,1,0,21,5,1,0,0,1,5,0,1,2,10,0,0,0,0,0,0,0,27,26,5,1,0,12,4,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,32,107,2,6,13,0,0,64,0,0,0,0,0,0,0,0,42,159,8,10,7,0,0,96,0,0,0,0
84,2680,88,2017/5/26,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27.26,73.29,0,0,0,0,0,1,2,171,30,27,9,0,0,9,4,3,1,0,0,2,0,1,1,8,0,0,0,0,0,1,0,24,22,4,0,1,6,6,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,33,133,1,4,11,0,0,86,0,0,0,0,0,0,0,0,34,122,2,13,4,0,0,78,0,0,0,0,0
85,11011,89,2017/5/27,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.88,80.17,0,1,0,0,1,3,0,159,35,33,7,3,0,10,8,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,24,24,5,1,0,9,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,31,106,2,4,13,1,0,74,0,0,0,0,0,0,0,0,35,116,0,9,10,0,0,83,1,0,0,0
86,4509,90,2017/5/27,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27.81,71.61,0,1,0,2,2,5,2,184,32,30,8,0,0,14,6,2,1,0,0,2,0,0,0,7,0,0,0,0,0,1,0,36,31,7,1,0,11,6,1,0,1,0,2,0,2,0,8,0,0,0,0,0,0,1,41,128,4,13,8,0,0,83,0,0,0,0,0,0,0,0,37,154,2,9,8,0,0,96,1,0,0,0,0
87,5026,92,2017/5/28,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.38,73.67,0,1,0,1,1,8,4,200,31,30,7,3,0,10,7,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,34,28,9,1,0,10,4,0,0,1,2,1,0,2,1,5,0,0,0,0,0,0,0,43,144,7,9,11,0,0,95,0,0,0,0,0,0,0,0,36,142,4,9,10,0,0,94,0,0,0,0,0
88,12663,91,2017/5/28,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.84,77.88,0,0,0,0,0,0,2,162,33,32,9,2,0,11,9,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,24,23,1,0,0,1,5,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,30,123,0,6,12,0,0,80,0,0,0,0,0,0,0,0,33,123,2,8,6,0,0,86,0,0,0,0
89,5323,94,2017/5/31,ÊæÑÊ?Êπ?0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28.8,74.46,0.04,1,1,1,2,7,12,229,30,26,10,5,0,15,10,0,0,0,1,1,0,2,0,5,0,0,0,0,0,0,0,41,37,14,3,0,20,6,0,2,0,2,2,0,0,0,7,0,0,0,0,0,2,0,41,152,6,12,7,0,0,98,0,0,0,0,0,0,0,0,44,156,11,6,9,0,0,108,2,0,0,0,0
90,3155,102,2017/6/6,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29.3,74.91,0,0,1,2,1,5,14,216,43,38,15,2,0,23,8,2,0,0,0,3,0,2,0,5,0,0,0,0,0,0,0,34,30,7,1,0,8,7,0,0,0,0,4,0,0,2,7,0,0,0,0,0,0,0,40,146,3,3,13,0,0,94,2,0,0,0,0,0,0,0,43,168,14,5,10,0,0,104,1,0,0,0
